id,date,store_nbr,family,sales,onpromotion
1876440,2015-11-21,9,PLAYERS AND ELECTRONICS,16.0,0
2337182,2016-08-07,36,MAGAZINES,1.0,0
2569658,2016-12-16,1,HARDWARE,0.0,0
2493191,2016-11-03,14,DAIRY,315.0,18
1553248,2015-05-24,40,BOOKS,0.0,0
725963,2014-02-13,28,PREPARED FOODS,30.897,0
110216,2013-03-03,50,PREPARED FOODS,323.221,0
2614813,2017-01-11,26,PERSONAL CARE,92.0,4
517172,2013-10-18,2,PREPARED FOODS,80.32,0
2216855,2016-06-01,10,HARDWARE,0.0,0
1599555,2015-06-19,4,GROCERY I,2625.0,14
2777228,2017-04-12,33,HARDWARE,0.0,0
2121035,2016-04-08,21,PET SUPPLIES,0.0,0
1098583,2014-09-10,33,GROCERY II,1.0,0
1970407,2016-01-14,45,EGGS,206.0,0
2090468,2016-03-22,14,HOME APPLIANCES,0.0,0
2878490,2017-06-08,24,SEAFOOD,12.708,0
1953933,2016-01-05,33,BEVERAGES,2302.0,3
425564,2013-08-27,49,PREPARED FOODS,149.611,0
483638,2013-09-29,29,MAGAZINES,0.0,0
1106090,2014-09-14,43,PREPARED FOODS,69.0,0
1232075,2014-11-24,29,LAWN AND GARDEN,0.0,0
2451290,2016-10-10,38,HOME APPLIANCES,0.0,0
1815992,2015-10-19,13,BEAUTY,0.0,0
127991,2013-03-13,5,HOME APPLIANCES,0.0,0
1965289,2016-01-11,51,CLEANING,1347.0,1
327773,2013-07-03,6,HOME APPLIANCES,0.0,0
726403,2014-02-13,40,CLEANING,839.0,0
2565428,2016-12-13,40,DAIRY,645.0,16
2910484,2017-06-26,22,HOME AND KITCHEN II,14.0,1
987305,2014-07-10,11,FROZEN FOODS,104.0,0
2401831,2016-09-12,5,PERSONAL CARE,283.0,7
274320,2013-06-03,6,MEATS,592.76,0
1319970,2015-01-13,45,BEVERAGES,2813.0,4
536323,2013-10-28,8,CLEANING,918.0,0
1659299,2015-07-23,16,PET SUPPLIES,0.0,0
269967,2013-06-01,33,PLAYERS AND ELECTRONICS,0.0,0
1803056,2015-10-11,5,BEAUTY,6.0,0
275618,2013-06-04,42,BEAUTY,0.0,0
469324,2013-09-21,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
170736,2013-04-06,49,PLAYERS AND ELECTRONICS,0.0,0
708662,2014-02-03,42,LAWN AND GARDEN,0.0,0
1140277,2014-10-03,52,POULTRY,0.0,0
1736125,2015-09-04,21,POULTRY,192.175,21
2661181,2017-02-06,27,POULTRY,391.911,0
1594828,2015-06-16,8,BOOKS,0.0,0
2260378,2016-06-25,31,EGGS,260.0,0
543261,2013-11-01,51,HOME AND KITCHEN I,0.0,0
1745954,2015-09-09,47,MAGAZINES,0.0,0
399926,2013-08-13,3,SEAFOOD,64.316,0
1338580,2015-01-24,18,BABY CARE,0.0,0
2392867,2016-09-07,49,BOOKS,0.0,0
2457761,2016-10-14,2,LAWN AND GARDEN,7.0,0
1353302,2015-02-01,30,BREAD/BAKERY,339.0,0
674271,2014-01-15,28,HOME AND KITCHEN I,11.0,0
625476,2013-12-17,9,PLAYERS AND ELECTRONICS,0.0,0
1450349,2015-03-27,52,SEAFOOD,0.0,0
1531105,2015-05-12,2,BOOKS,0.0,0
2823096,2017-05-08,20,GROCERY I,5939.0,77
2219920,2016-06-02,46,EGGS,99.0,1
2600710,2017-01-03,30,GROCERY II,1.0,0
1544372,2015-05-19,41,BREAD/BAKERY,382.628,0
2751753,2017-03-29,19,HOME AND KITCHEN I,23.0,0
1501236,2015-04-25,31,AUTOMOTIVE,7.0,0
1600551,2015-06-20,18,HOME CARE,187.0,1
2683059,2017-02-18,40,PLAYERS AND ELECTRONICS,17.0,0
2079882,2016-03-16,17,MEATS,234.708,0
2900802,2017-06-20,50,BEVERAGES,4009.0,24
1536122,2015-05-15,10,BREAD/BAKERY,73.0,0
2892719,2017-06-16,24,BREAD/BAKERY,834.185,1
2086613,2016-03-19,6,MAGAZINES,13.0,0
1421686,2015-03-11,49,GROCERY II,67.0,0
1718440,2015-08-25,25,SCHOOL AND OFFICE SUPPLIES,1.0,0
72864,2013-02-10,53,AUTOMOTIVE,0.0,0
310177,2013-06-24,12,EGGS,42.0,0
2873988,2017-06-05,48,HOME CARE,599.0,8
1295910,2014-12-31,20,AUTOMOTIVE,0.0,0
934293,2014-06-10,23,PRODUCE,1.0,0
1277097,2014-12-19,41,PRODUCE,1396.08,0
887057,2014-05-14,48,HOME APPLIANCES,0.0,0
789407,2014-03-20,9,HARDWARE,0.0,0
1527215,2015-05-10,10,DAIRY,322.0,2
1125363,2014-09-25,34,PRODUCE,667.274,0
1995692,2016-01-28,54,HOME APPLIANCES,0.0,0
1488753,2015-04-18,30,MEATS,66.522,0
1236238,2014-11-26,45,PERSONAL CARE,666.0,2
1480475,2015-04-13,48,PREPARED FOODS,104.976,0
2284609,2016-07-09,11,LADIESWEAR,7.0,0
1046570,2014-08-12,24,DAIRY,880.0,1
1747763,2015-09-10,48,HOME APPLIANCES,0.0,0
417164,2013-08-23,14,FROZEN FOODS,44.791,0
1697238,2015-08-13,30,HOME AND KITCHEN I,6.0,0
2196366,2016-05-20,35,HOME CARE,93.0,2
2246640,2016-06-17,46,AUTOMOTIVE,2.0,1
549511,2013-11-05,27,POULTRY,273.917,0
2264651,2016-06-27,50,PET SUPPLIES,8.0,1
43651,2013-01-25,33,PERSONAL CARE,103.0,0
1228660,2014-11-22,33,BOOKS,0.0,0
2701197,2017-02-28,5,HOME AND KITCHEN I,42.0,4
1443530,2015-03-24,12,FROZEN FOODS,51.0,0
2666513,2017-02-09,27,HARDWARE,1.0,0
2509885,2016-11-12,32,BOOKS,0.0,0
123298,2013-03-11,19,EGGS,34.0,0
1785934,2015-10-02,2,CLEANING,1198.0,2
832739,2014-04-14,24,HOME APPLIANCES,0.0,0
1028216,2014-08-02,1,BEAUTY,3.0,0
975087,2014-07-03,19,BEVERAGES,1513.0,0
1476492,2015-04-11,37,CELEBRATION,0.0,0
1354809,2015-02-02,22,PLAYERS AND ELECTRONICS,0.0,0
1941057,2015-12-29,21,PRODUCE,1820.776,120
402034,2013-08-14,39,POULTRY,69.047,0
1615838,2015-06-28,46,PET SUPPLIES,30.0,0
2150978,2016-04-25,12,BREAD/BAKERY,238.0,1
2916319,2017-06-29,36,EGGS,79.0,0
1656259,2015-07-21,30,"LIQUOR,WINE,BEER",27.0,0
820702,2014-04-07,36,PERSONAL CARE,226.0,0
2972972,2017-07-31,26,BEAUTY,0.0,0
537980,2013-10-29,53,HARDWARE,0.0,0
1102268,2014-09-12,37,BEAUTY,1.0,0
1201733,2014-11-07,28,BREAD/BAKERY,423.0,0
761225,2014-03-05,18,HARDWARE,0.0,0
308424,2013-06-23,13,CELEBRATION,0.0,0
1796993,2015-10-08,3,FROZEN FOODS,321.813,0
1380576,2015-02-16,45,LINGERIE,7.0,0
2702135,2017-03-01,26,PREPARED FOODS,30.0,1
2136253,2016-04-16,48,SCHOOL AND OFFICE SUPPLIES,18.0,0
2403263,2016-09-13,40,BREAD/BAKERY,417.0,11
2350881,2016-08-15,20,PLAYERS AND ELECTRONICS,2.0,0
2813223,2017-05-02,43,CELEBRATION,2.0,0
1493690,2015-04-21,2,FROZEN FOODS,104.0,4
2881158,2017-06-09,49,PLAYERS AND ELECTRONICS,38.0,9
1879039,2015-11-23,31,LADIESWEAR,4.0,0
2498602,2016-11-06,16,CLEANING,1080.0,32
1083593,2014-09-02,13,BREAD/BAKERY,187.0,0
2462203,2016-10-16,44,CLEANING,3635.0,45
737495,2014-02-19,51,FROZEN FOODS,214.722,0
1342498,2015-01-26,27,PERSONAL CARE,245.0,0
2466040,2016-10-18,51,HOME AND KITCHEN II,11.0,0
68829,2013-02-08,4,MEATS,408.194,0
1619501,2015-06-30,49,PET SUPPLIES,4.0,0
2925952,2017-07-04,7,CLEANING,1326.0,41
83244,2013-02-16,44,HOME CARE,0.0,0
2223947,2016-06-05,1,FROZEN FOODS,55.0,2
2674587,2017-02-13,53,BEVERAGES,2043.0,12
987069,2014-07-09,54,CELEBRATION,4.0,1
2107800,2016-03-31,5,MEATS,222.606,0
719409,2014-02-09,44,DELI,703.476,0
36848,2013-01-21,42,LAWN AND GARDEN,0.0,0
2951754,2017-07-19,30,BEVERAGES,1112.0,20
1141667,2014-10-04,41,SEAFOOD,12.0,0
2813291,2017-05-02,45,DAIRY,2603.0,30
2634583,2017-01-22,30,POULTRY,113.733,0
1261400,2014-12-10,51,DAIRY,1799.0,1
2932069,2017-07-08,28,LADIESWEAR,0.0,0
2660722,2017-02-06,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
1282555,2014-12-22,45,EGGS,495.0,0
1874420,2015-11-20,51,LAWN AND GARDEN,6.0,0
2887554,2017-06-13,29,LINGERIE,4.0,0
2587148,2016-12-26,5,HARDWARE,2.0,0
2979689,2017-08-04,14,LAWN AND GARDEN,0.0,0
723784,2014-02-12,17,POULTRY,285.244,0
1270097,2014-12-15,45,PET SUPPLIES,32.0,0
2879137,2017-06-08,42,LADIESWEAR,8.0,0
2876999,2017-06-07,32,PET SUPPLIES,2.0,0
1713423,2015-08-22,34,PRODUCE,792.171,0
2215881,2016-05-31,32,PRODUCE,414.124,43
2806729,2017-04-29,11,GROCERY II,37.0,0
2526883,2016-11-22,1,CLEANING,643.0,18
461468,2013-09-16,7,PREPARED FOODS,196.675,0
1518190,2015-05-04,7,PERSONAL CARE,291.0,1
2937675,2017-07-11,35,HOME AND KITCHEN I,3.0,1
1244137,2014-12-01,18,BOOKS,0.0,0
288758,2013-06-12,11,DAIRY,131.0,0
1589352,2015-06-13,53,CELEBRATION,4.0,1
553096,2013-11-07,28,HOME AND KITCHEN II,0.0,0
1817625,2015-10-19,9,HOME CARE,365.0,0
1234230,2014-11-25,39,PRODUCE,2545.535,133
2231013,2016-06-08,8,HOME AND KITCHEN I,59.0,0
1790972,2015-10-05,10,PREPARED FOODS,34.0,0
803560,2014-03-28,6,EGGS,165.0,0
1777372,2015-09-27,29,PERSONAL CARE,395.0,3
1204539,2014-11-08,7,CELEBRATION,35.0,0
1431197,2015-03-17,16,LAWN AND GARDEN,0.0,0
2648418,2017-01-30,2,BEVERAGES,2634.0,29
750239,2014-02-27,1,HOME APPLIANCES,0.0,0
436408,2013-09-02,53,HOME AND KITCHEN II,0.0,0
2710090,2017-03-05,49,SCHOOL AND OFFICE SUPPLIES,4.0,0
699239,2014-01-29,29,BEAUTY,0.0,0
2722341,2017-03-12,43,CELEBRATION,18.0,0
2216451,2016-05-31,49,CELEBRATION,27.0,0
2941467,2017-07-13,41,GROCERY I,2741.0,51
654746,2014-01-04,3,PET SUPPLIES,22.0,0
1738842,2015-09-05,48,CELEBRATION,42.0,0
1908351,2015-12-09,53,PLAYERS AND ELECTRONICS,2.0,0
507500,2013-10-12,48,PET SUPPLIES,0.0,0
2636526,2017-01-23,35,MEATS,256.175,0
2022021,2016-02-12,43,GROCERY I,3707.0,42
2646080,2017-01-28,53,DAIRY,619.0,19
2113164,2016-04-03,50,DELI,816.666,0
1049882,2014-08-14,17,LAWN AND GARDEN,0.0,0
1388150,2015-02-20,9,BREAD/BAKERY,511.0,0
1769599,2015-09-23,11,CLEANING,1737.0,5
2220369,2016-06-02,9,PRODUCE,1404.07,3
159307,2013-03-31,29,HOME AND KITCHEN II,0.0,0
2187350,2016-05-15,32,FROZEN FOODS,30.0,0
1724448,2015-08-28,44,AUTOMOTIVE,22.0,0
580841,2013-11-22,7,DAIRY,980.0,0
2196997,2016-05-20,52,"LIQUOR,WINE,BEER",0.0,0
928984,2014-06-07,25,BABY CARE,0.0,0
2180333,2016-05-11,35,MAGAZINES,0.0,0
466445,2013-09-19,46,MAGAZINES,0.0,0
1421537,2015-03-11,44,PREPARED FOODS,413.306,0
1462340,2015-04-03,4,FROZEN FOODS,128.136,2
1259632,2014-12-09,51,"LIQUOR,WINE,BEER",145.0,0
1637656,2015-07-10,9,SCHOOL AND OFFICE SUPPLIES,4.0,0
1918032,2015-12-15,26,CELEBRATION,2.0,0
1314050,2015-01-10,29,MAGAZINES,0.0,0
491801,2013-10-03,9,BEAUTY,4.0,0
1603708,2015-06-21,7,CLEANING,726.0,2
1805255,2015-10-13,11,MAGAZINES,3.0,0
839390,2014-04-18,11,BEAUTY,4.0,0
2865676,2017-06-01,15,"LIQUOR,WINE,BEER",15.0,1
272002,2013-06-02,40,HOME AND KITCHEN II,0.0,0
2351668,2016-08-15,42,"LIQUOR,WINE,BEER",82.0,1
848146,2014-04-22,7,GROCERY II,42.0,0
722737,2014-02-11,38,BOOKS,0.0,0
462226,2013-09-17,28,POULTRY,182.753,0
2842603,2017-05-19,18,HOME AND KITCHEN II,14.0,2
2943568,2017-07-14,50,BABY CARE,0.0,0
1799347,2015-10-09,45,"LIQUOR,WINE,BEER",426.0,3
1117627,2014-09-21,18,HOME AND KITCHEN II,16.0,0
1211491,2014-11-12,50,POULTRY,611.31,0
2210597,2016-05-28,34,PET SUPPLIES,2.0,0
2503104,2016-11-08,41,LINGERIE,7.0,0
292461,2013-06-14,15,HOME AND KITCHEN I,0.0,0
2669571,2017-02-11,13,BEVERAGES,2277.0,12
1109452,2014-09-16,38,PERSONAL CARE,231.0,1
1038098,2014-08-07,36,HOME APPLIANCES,0.0,0
2415069,2016-09-20,21,PRODUCE,1468.065,106
612570,2013-12-10,46,MEATS,1001.14,0
2425155,2016-09-25,54,HOME CARE,371.0,12
585529,2013-11-25,38,EGGS,131.0,0
2703458,2017-03-02,13,SEAFOOD,0.0,0
1659962,2015-07-23,34,PREPARED FOODS,42.876,1
2328363,2016-08-02,39,HOME AND KITCHEN I,98.0,0
1516296,2015-05-03,53,GROCERY I,3146.0,18
2942840,2017-07-14,3,SEAFOOD,113.59,7
1681032,2015-08-04,26,GROCERY I,1206.0,16
2449750,2016-10-09,44,POULTRY,1811.66,0
2363177,2016-08-22,16,HARDWARE,0.0,0
1899091,2015-12-04,44,CLEANING,1850.0,5
1312507,2015-01-09,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2711343,2017-03-06,34,PRODUCE,833.283,7
242321,2013-05-16,9,BEAUTY,0.0,0
903990,2014-05-24,23,LINGERIE,8.0,0
2705914,2017-03-03,32,GROCERY II,0.0,0
914499,2014-05-30,19,BEVERAGES,939.0,0
2173101,2016-05-07,32,HOME CARE,121.0,1
2759100,2017-04-02,25,BEVERAGES,1844.0,9
1407201,2015-03-03,42,HOME AND KITCHEN I,0.0,0
1840275,2015-11-01,43,PRODUCE,665.414,1
2119106,2016-04-07,18,FROZEN FOODS,32.0,0
1319529,2015-01-13,32,MEATS,37.525,0
845833,2014-04-21,41,EGGS,103.0,0
1745167,2015-09-09,25,POULTRY,125.804,0
395052,2013-08-10,43,DELI,104.0,0
696123,2014-01-27,40,LINGERIE,7.0,0
1373412,2015-02-12,44,HOME CARE,0.0,0
2567788,2016-12-14,7,PERSONAL CARE,241.0,7
1826882,2015-10-25,19,BEAUTY,0.0,0
350381,2013-07-16,4,LAWN AND GARDEN,3.0,0
2957972,2017-07-22,54,HOME APPLIANCES,1.0,0
860103,2014-04-29,41,MEATS,129.926,0
1478691,2015-04-12,48,PLAYERS AND ELECTRONICS,0.0,0
1889974,2015-11-29,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
1621760,2015-07-02,13,DAIRY,255.0,0
523588,2013-10-21,5,EGGS,147.0,0
2387976,2016-09-05,11,PRODUCE,1408.632,2
1028368,2014-08-02,13,"LIQUOR,WINE,BEER",44.0,0
43,2013-01-01,10,EGGS,0.0,0
2409156,2016-09-16,6,MEATS,648.52,51
1448938,2015-03-27,14,CLEANING,822.0,0
1749615,2015-09-11,5,LINGERIE,19.0,0
1653612,2015-07-19,7,HOME AND KITCHEN I,25.0,0
2312207,2016-07-24,35,PREPARED FOODS,19.0,0
2424890,2016-09-25,47,HOME APPLIANCES,0.0,0
2539438,2016-11-29,11,"LIQUOR,WINE,BEER",26.0,4
523768,2013-10-21,54,PERSONAL CARE,122.0,0
211047,2013-04-29,30,GROCERY I,1053.0,0
2501389,2016-11-07,43,"LIQUOR,WINE,BEER",15.0,1
2704696,2017-03-02,48,HOME AND KITCHEN II,33.0,4
2413086,2016-09-19,16,PLAYERS AND ELECTRONICS,1.0,0
2035686,2016-02-20,27,HOME AND KITCHEN I,16.0,0
1361537,2015-02-06,11,MAGAZINES,0.0,0
1703973,2015-08-17,2,HOME CARE,263.0,1
828365,2014-04-11,50,SEAFOOD,22.9418,0
1050829,2014-08-14,43,EGGS,195.0,10
2136490,2016-04-16,6,BOOKS,0.0,0
2652816,2017-02-01,42,GROCERY I,4613.0,48
1446643,2015-03-25,49,"LIQUOR,WINE,BEER",151.0,0
1272994,2014-12-17,27,LADIESWEAR,6.0,0
687230,2014-01-22,41,BREAD/BAKERY,289.955,0
2797685,2017-04-23,8,FROZEN FOODS,214.0,2
1151216,2014-10-10,10,FROZEN FOODS,18.0,0
1684985,2015-08-06,37,BREAD/BAKERY,716.751,1
2353063,2016-08-16,31,SCHOOL AND OFFICE SUPPLIES,2.0,0
605884,2013-12-07,1,BOOKS,0.0,0
533511,2013-10-27,29,AUTOMOTIVE,0.0,0
1208532,2014-11-11,19,CELEBRATION,5.0,0
1774827,2015-09-25,8,LINGERIE,14.0,0
2679472,2017-02-16,40,BOOKS,0.0,0
404025,2013-08-15,45,CELEBRATION,0.0,0
2189010,2016-05-16,29,LINGERIE,0.0,0
1468966,2015-04-07,26,BOOKS,0.0,0
488998,2013-10-02,3,BOOKS,0.0,0
227161,2013-05-08,32,"LIQUOR,WINE,BEER",53.0,0
2862701,2017-05-30,31,HOME APPLIANCES,0.0,0
2995081,2017-08-12,46,BABY CARE,0.0,0
94753,2013-02-23,18,EGGS,137.0,0
971153,2014-06-30,8,PREPARED FOODS,203.627,0
6287,2013-01-04,35,HOME APPLIANCES,0.0,0
2270190,2016-06-30,7,LINGERIE,0.0,0
393738,2013-08-09,7,HOME AND KITCHEN I,0.0,0
2738391,2017-03-21,43,HOME CARE,235.0,8
1833315,2015-10-28,49,AUTOMOTIVE,7.0,0
236482,2013-05-13,44,BOOKS,0.0,0
1760715,2015-09-18,12,AUTOMOTIVE,4.0,0
2748841,2017-03-27,37,CLEANING,1072.0,8
254629,2013-05-23,53,BABY CARE,0.0,0
1214755,2014-11-14,42,PERSONAL CARE,0.0,0
307830,2013-06-22,46,CELEBRATION,0.0,0
2909359,2017-06-25,40,GROCERY II,4.0,2
2128343,2016-04-12,27,DAIRY,772.0,1
1839108,2015-11-01,11,HOME CARE,790.0,0
256735,2013-05-25,12,POULTRY,68.96,0
1108155,2014-09-15,51,HOME AND KITCHEN I,19.0,0
489656,2013-10-02,48,BEAUTY,10.0,0
1908825,2015-12-10,18,CELEBRATION,3.0,0
1722128,2015-08-27,29,MAGAZINES,0.0,0
1012775,2014-07-24,26,BREAD/BAKERY,139.61,0
2571046,2016-12-16,48,HOME AND KITCHEN II,39.0,2
2845977,2017-05-21,12,MEATS,154.142,0
1078849,2014-08-30,3,GROCERY II,76.0,0
2126141,2016-04-11,15,HOME APPLIANCES,0.0,0
1512217,2015-05-01,39,PERSONAL CARE,463.0,0
301311,2013-06-19,13,LINGERIE,7.0,0
85681,2013-02-18,13,GROCERY II,0.0,0
1965328,2016-01-11,52,GROCERY II,0.0,0
1009986,2014-07-22,47,LINGERIE,3.0,0
888987,2014-05-15,52,AUTOMOTIVE,0.0,0
333240,2013-07-07,1,CELEBRATION,0.0,0
2857622,2017-05-27,39,LAWN AND GARDEN,21.0,0
619204,2013-12-14,32,PERSONAL CARE,153.0,0
1195097,2014-11-03,41,BEAUTY,6.0,0
1871575,2015-11-19,22,GROCERY II,0.0,0
2581706,2016-12-22,47,HOME APPLIANCES,0.0,0
2438305,2016-10-03,24,BABY CARE,0.0,0
2417773,2016-09-21,47,POULTRY,969.549,0
1377773,2015-02-15,17,MAGAZINES,0.0,0
1543337,2015-05-19,12,PET SUPPLIES,0.0,0
1117429,2014-09-21,12,HOME AND KITCHEN II,10.0,0
243972,2013-05-17,54,BEVERAGES,271.0,0
296030,2013-06-16,15,LAWN AND GARDEN,0.0,0
746360,2014-02-24,5,SEAFOOD,14.003,0
2666543,2017-02-09,28,FROZEN FOODS,50.989998,1
1592768,2015-06-15,49,MAGAZINES,9.0,0
433058,2013-09-01,1,SEAFOOD,24.985,0
2887228,2017-06-13,2,PERSONAL CARE,256.0,11
1516201,2015-05-03,50,HOME AND KITCHEN II,42.0,1
221054,2013-05-05,11,LAWN AND GARDEN,2.0,0
1307342,2015-01-06,40,HARDWARE,0.0,0
2107156,2016-03-31,32,CLEANING,369.0,0
503586,2013-10-10,39,CELEBRATION,0.0,0
1317457,2015-01-12,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2535427,2016-11-26,49,BOOKS,1.0,0
1931800,2015-12-23,12,GROCERY II,47.0,0
1648259,2015-07-16,7,DAIRY,1162.0,1
126761,2013-03-13,16,DAIRY,61.0,0
1350535,2015-01-30,52,EGGS,0.0,0
2012636,2016-02-07,3,SEAFOOD,83.115,0
2040337,2016-02-22,8,GROCERY II,30.0,0
257127,2013-05-25,23,MEATS,2613.276,0
1335012,2015-01-22,17,PRODUCE,0.0,0
1411920,2015-03-06,25,HOME AND KITCHEN I,517.0,0
2014478,2016-02-08,31,PET SUPPLIES,1.0,0
747642,2014-02-25,36,PLAYERS AND ELECTRONICS,0.0,0
944680,2014-06-16,15,"LIQUOR,WINE,BEER",18.0,0
1516073,2015-05-03,47,LAWN AND GARDEN,8.0,0
768877,2014-03-09,32,EGGS,83.0,0
2578154,2016-12-20,47,PREPARED FOODS,264.10602,2
825999,2014-04-10,35,DELI,80.0,0
1903773,2015-12-07,26,BEVERAGES,1017.0,10
72886,2013-02-10,53,"LIQUOR,WINE,BEER",0.0,0
1799479,2015-10-09,49,"LIQUOR,WINE,BEER",703.0,3
2747341,2017-03-26,44,PERSONAL CARE,959.0,5
6375,2013-01-04,38,CELEBRATION,0.0,0
499000,2013-10-08,10,CLEANING,740.0,0
436078,2013-09-02,44,HOME AND KITCHEN II,0.0,0
1346315,2015-01-28,34,HARDWARE,1.0,0
2929593,2017-07-06,9,HOME CARE,455.0,19
2604110,2017-01-05,26,HARDWARE,3.0,0
916225,2014-05-31,17,GROCERY II,11.0,0
1114247,2014-09-19,23,BEAUTY,1.0,0
2963728,2017-07-26,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
1814879,2015-10-18,31,FROZEN FOODS,57.0,1
327275,2013-07-03,41,HARDWARE,0.0,0
2870131,2017-06-03,4,"LIQUOR,WINE,BEER",184.0,3
95702,2013-02-23,44,BEAUTY,6.0,0
2542951,2016-12-01,10,BOOKS,0.0,0
2507794,2016-11-11,23,PERSONAL CARE,124.0,7
286039,2013-06-10,34,POULTRY,91.916,0
2474223,2016-10-23,31,HOME AND KITCHEN I,22.0,0
771578,2014-03-10,9,BREAD/BAKERY,555.0,0
1290665,2014-12-28,23,BEAUTY,3.0,0
520114,2013-10-19,52,BABY CARE,0.0,0
1732358,2015-09-02,16,MAGAZINES,0.0,0
1155037,2014-10-12,18,BOOKS,0.0,0
2101752,2016-03-28,30,HOME AND KITCHEN I,4.0,0
590781,2013-11-28,35,HOME AND KITCHEN I,0.0,0
1504890,2015-04-27,33,MEATS,206.886,0
2916472,2017-06-29,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2512325,2016-11-13,50,BEAUTY,7.0,0
2029424,2016-02-16,50,MAGAZINES,13.0,0
946625,2014-06-17,2,LAWN AND GARDEN,9.0,0
766104,2014-03-07,54,DELI,92.0,0
2643496,2017-01-27,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
1427842,2015-03-15,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
954671,2014-06-21,45,HARDWARE,0.0,0
2516641,2016-11-16,21,POULTRY,120.342,1
1425205,2015-03-13,48,BABY CARE,0.0,0
2801026,2017-04-25,50,LADIESWEAR,20.0,0
1156369,2014-10-12,54,HOME AND KITCHEN II,3.0,0
759351,2014-03-04,15,LINGERIE,1.0,0
969184,2014-06-29,52,CLEANING,0.0,0
288592,2013-06-11,7,CLEANING,1030.0,0
2124561,2016-04-10,20,LINGERIE,3.0,0
1341092,2015-01-25,38,BREAD/BAKERY,1117.291,2
2413476,2016-09-19,27,LINGERIE,13.0,0
396310,2013-08-11,29,GROCERY II,0.0,0
314341,2013-06-26,29,HOME AND KITCHEN II,0.0,0
2062629,2016-03-06,32,PRODUCE,210.876,0
971956,2014-07-01,30,CLEANING,590.0,0
9325,2013-01-06,20,LADIESWEAR,0.0,0
1315420,2015-01-11,18,CLEANING,1107.0,4
531860,2013-10-26,31,SEAFOOD,2.0,0
132213,2013-03-16,19,HOME AND KITCHEN I,0.0,0
184299,2013-04-14,3,PLAYERS AND ELECTRONICS,0.0,0
678238,2014-01-17,39,"LIQUOR,WINE,BEER",148.0,0
1014043,2014-07-25,11,LADIESWEAR,10.0,0
216844,2013-05-02,43,BABY CARE,0.0,0
1498560,2015-04-23,6,PRODUCE,8.0,0
2367521,2016-08-24,38,BEAUTY,5.0,0
1104331,2014-09-13,44,LADIESWEAR,65.0,0
1934612,2015-12-24,40,LAWN AND GARDEN,0.0,0
2969956,2017-07-29,40,"LIQUOR,WINE,BEER",119.0,1
2719074,2017-03-10,51,CELEBRATION,13.0,0
2449259,2016-10-09,30,SEAFOOD,7.0,0
2309691,2016-07-23,15,LINGERIE,14.0,0
1171691,2014-10-21,34,PET SUPPLIES,5.0,0
1865750,2015-11-15,9,PREPARED FOODS,134.057,0
2689898,2017-02-22,33,BEAUTY,2.0,0
645588,2013-12-30,23,DELI,203.507,0
2609065,2017-01-08,15,LADIESWEAR,23.0,0
90087,2013-02-20,36,PRODUCE,0.0,0
2040946,2016-02-23,24,POULTRY,450.984,0
940299,2014-06-13,41,PRODUCE,4.0,0
638345,2013-12-26,2,PET SUPPLIES,0.0,0
1691190,2015-08-10,11,CELEBRATION,18.0,0
2341769,2016-08-10,15,MAGAZINES,3.0,0
2685130,2017-02-19,49,LADIESWEAR,18.0,0
233869,2013-05-12,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
662616,2014-01-08,50,DELI,381.729,0
1307528,2015-01-06,46,BEAUTY,14.0,0
2424534,2016-09-25,37,MEATS,158.663,0
1510361,2015-04-30,37,HOME APPLIANCES,0.0,0
220305,2013-05-04,4,PRODUCE,18.0,0
52202,2013-01-30,23,PREPARED FOODS,86.0,0
811938,2014-04-02,40,CELEBRATION,0.0,0
684978,2014-01-21,28,PRODUCE,2267.381,0
2461614,2016-10-16,28,GROCERY I,7751.398,99
1311984,2015-01-09,21,BEVERAGES,0.0,0
41695,2013-01-24,29,HOME AND KITCHEN II,0.0,0
1863049,2015-11-14,33,BABY CARE,0.0,0
1744805,2015-09-09,15,PREPARED FOODS,23.0,7
1163201,2014-10-16,46,HOME APPLIANCES,1.0,0
2167175,2016-05-04,16,SEAFOOD,0.0,0
1764273,2015-09-20,11,PLAYERS AND ELECTRONICS,13.0,0
2312016,2016-07-24,30,BEVERAGES,1041.0,3
1850857,2015-11-07,40,LADIESWEAR,0.0,0
1329965,2015-01-19,25,SEAFOOD,6.0,0
1868270,2015-11-17,3,DAIRY,1872.0,2
2047531,2016-02-27,1,GROCERY II,10.0,0
2266221,2016-06-28,45,GROCERY I,6710.0,0
932443,2014-06-09,21,POULTRY,0.0,0
2608453,2017-01-07,48,BABY CARE,0.0,0
2990502,2017-08-10,18,DELI,116.461,2
981221,2014-07-06,4,SEAFOOD,64.288,0
1979381,2016-01-19,47,DAIRY,1884.0,29
1554528,2015-05-25,26,PRODUCE,0.0,0
1943080,2015-12-30,29,CLEANING,902.0,0
